id,status_group
17704,functional
13770,functional
14590,functional
59878,functional
46447,functional
65688,functional
13284,functional
67884,functional
43487,functional
730,functional
42744,functional
2333,functional
33724,functional
26946,functional
65187,functional
72966,functional
54207,functional
72450,functional
30286,functional
14588,functional
3983,functional
61471,functional
44931,functional
58953,functional
18699,functional
2539,functional
13619,functional
45927,functional
29852,functional
59742,functional
8952,functional
73670,functional
10699,functional
44082,functional
32488,functional
71719,functional
43133,functional
44039,functional
28347,functional
73236,functional
63714,functional
8180,functional
14098,functional
55694,functional
20281,functional
67998,functional
25520,functional
70982,functional
65762,functional
25366,functional
38324,functional
70179,functional
22482,functional
58468,functional
33449,functional
66916,functional
7933,functional
57066,functional
61727,functional
30077,functional
36866,functional
19715,functional
3923,functional
36919,functional
47614,functional
49270,functional
35382,functional
31051,functional
14855,functional
47774,functional
16689,functional
476,functional
25145,functional
49756,functional
54487,functional
34583,functional
24378,functional
67698,functional
31542,functional
17497,functional
23497,functional
9275,functional
35980,functional
63449,functional
30923,functional
41735,functional
5554,functional
32669,functional
38119,functional
71322,functional
55361,functional
72758,functional
56618,functional
13913,functional
5039,functional
21844,functional
70797,functional
10627,functional
41813,functional
56223,functional
58562,functional
49465,functional
49607,functional
24766,functional
19004,functional
59068,functional
12115,functional
19294,functional
7359,functional
16644,functional
27116,functional
31853,functional
9293,functional
58188,functional
32299,functional
1756,functional
21814,functional
25655,functional
41185,functional
72215,functional
47359,functional
5734,functional
8461,functional
7513,functional
56886,functional
60442,functional
10184,functional
25049,functional
19136,functional
57726,functional
22925,functional
33890,functional
34596,functional
9768,functional
52975,functional
41262,functional
34463,functional
17720,functional
29259,functional
36270,functional
48312,functional
52253,functional
16952,functional
43118,functional
74226,functional
34317,functional
26015,functional
30522,functional
10468,functional
28182,functional
8483,functional
62009,functional
65191,functional
62525,functional
51139,functional
34138,functional
32438,functional
52699,functional
19621,functional
48327,functional
3320,functional
52842,functional
42785,functional
39781,functional
39597,functional
66402,functional
63477,functional
13168,functional
28998,functional
28473,functional
25060,functional
3679,functional
71806,functional
71589,functional
66262,functional
57620,functional
72566,functional
7748,functional
18569,functional
56486,functional
28535,functional
33136,functional
53347,functional
5824,functional
17035,functional
10695,functional
